D,S,J,Q,ho_ratio,do_ratio,hc_ratio,hz_ratio,du_ratio,Hi,y
25,150,3.43,5,0.6,0.24,1.68,5,0.4,1,3.32158709
25,150,3.43,5,0.6,0.24,1.68,5,0.4,2,3.37985396
25,150,3.43,5,0.6,0.24,1.68,5,0.4,3,1.98271894
25,150,3.43,5,0.6,0.24,1.68,5,0.4,4,1.01196396
25,150,3.43,5,0.6,0.24,1.68,5,0.4,5,1.62588
25,150,3.43,5,0.6,0.24,1.68,5,0.4,6,1.01982999
25,150,3.43,5,0.6,0.24,1.68,5,0.4,7,1.09438002
25,150,3.43,5,0.6,0.24,1.68,5,0.4,8,1.26196599
25,150,3.43,5,0.6,0.24,1.68,5,0.4,9,2.14773297
25,150,3.43,5,0.6,0.24,1.68,5,0.4,10,3.71675205
25,150,3.43,5,0.6,0.24,1.68,5,0.4,11,4.57701302
25,150,3.43,5,0.6,0.24,1.68,5,0.4,12,5.02172804
25,150,3.43,7.5,0.6,0.24,1.68,5,0.4,1,4.67816591
25,150,3.43,7.5,0.6,0.24,1.68,5,0.4,2,5.61966181
25,150,3.43,7.5,0.6,0.24,1.68,5,0.4,3,3.26444292
25,150,3.43,7.5,0.6,0.24,1.68,5,0.4,4,2.69092607
25,150,3.43,7.5,0.6,0.24,1.68,5,0.4,5,2.54235697
25,150,3.43,7.5,0.6,0.24,1.68,5,0.4,6,3.27489305
25,150,3.43,7.5,0.6,0.24,1.68,5,0.4,7,2.96931696
25,150,3.43,7.5,0.6,0.24,1.68,5,0.4,8,2.89949989
25,150,3.43,7.5,0.6,0.24,1.68,5,0.4,9,4.46348715
25,150,3.43,7.5,0.6,0.24,1.68,5,0.4,10,7.49986696
25,150,3.43,7.5,0.6,0.24,1.68,5,0.4,11,7.07941103
25,150,3.43,7.5,0.6,0.24,1.68,5,0.4,12,8.48150444
25,150,3.43,10,0.6,0.24,1.68,5,0.4,1,6.66767311
25,150,3.43,10,0.6,0.24,1.68,5,0.4,2,7.83671713
25,150,3.43,10,0.6,0.24,1.68,5,0.4,3,7.69562387
25,150,3.43,10,0.6,0.24,1.68,5,0.4,4,4.42081785
25,150,3.43,10,0.6,0.24,1.68,5,0.4,5,6.11474991
25,150,3.43,10,0.6,0.24,1.68,5,0.4,6,5.91617107
25,150,3.43,10,0.6,0.24,1.68,5,0.4,7,4.8630209
25,150,3.43,10,0.6,0.24,1.68,5,0.4,8,7.14259291
25,150,3.43,10,0.6,0.24,1.68,5,0.4,9,9.23781013
25,150,3.43,10,0.6,0.24,1.68,5,0.4,10,11.2763596
25,150,3.43,10,0.6,0.24,1.68,5,0.4,11,11.0032997
25,150,3.43,10,0.6,0.24,1.68,5,0.4,12,11.2534704
25,150,3.43,5,0.6,0.32,1.68,5,0.4,1,4.86359882
25,150,3.43,5,0.6,0.32,1.68,5,0.4,2,3.9703691
25,150,3.43,5,0.6,0.32,1.68,5,0.4,3,1.83950102
25,150,3.43,5,0.6,0.32,1.68,5,0.4,4,2.12841511
25,150,3.43,5,0.6,0.32,1.68,5,0.4,5,1.23340595
25,150,3.43,5,0.6,0.32,1.68,5,0.4,6,1.57386696
25,150,3.43,5,0.6,0.32,1.68,5,0.4,7,2.12513804
25,150,3.43,5,0.6,0.32,1.68,5,0.4,8,1.90989101
25,150,3.43,5,0.6,0.32,1.68,5,0.4,9,2.04825497
25,150,3.43,5,0.6,0.32,1.68,5,0.4,10,2.89511204
25,150,3.43,5,0.6,0.32,1.68,5,0.4,11,2.9168601
25,150,3.43,5,0.6,0.32,1.68,5,0.4,12,3.61402893
25,150,3.43,7.5,0.6,0.32,1.68,5,0.4,1,6.94151497
25,150,3.43,7.5,0.6,0.32,1.68,5,0.4,2,6.49896622
25,150,3.43,7.5,0.6,0.32,1.68,5,0.4,3,4.081182
25,150,3.43,7.5,0.6,0.32,1.68,5,0.4,4,3.5253861
25,150,3.43,7.5,0.6,0.32,1.68,5,0.4,5,2.64220691
25,150,3.43,7.5,0.6,0.32,1.68,5,0.4,6,3.78673911
25,150,3.43,7.5,0.6,0.32,1.68,5,0.4,7,4.63456202
25,150,3.43,7.5,0.6,0.32,1.68,5,0.4,8,3.31847095
25,150,3.43,7.5,0.6,0.32,1.68,5,0.4,9,5.18351221
25,150,3.43,7.5,0.6,0.32,1.68,5,0.4,10,6.30310678
25,150,3.43,7.5,0.6,0.32,1.68,5,0.4,11,8.15407658
25,150,3.43,7.5,0.6,0.32,1.68,5,0.4,12,8.59080601
25,150,3.43,10,0.6,0.32,1.68,5,0.4,1,9.60158443
25,150,3.43,10,0.6,0.32,1.68,5,0.4,2,9.66441154
25,150,3.43,10,0.6,0.32,1.68,5,0.4,3,7.50908899
25,150,3.43,10,0.6,0.32,1.68,5,0.4,4,6.58744907
25,150,3.43,10,0.6,0.32,1.68,5,0.4,5,7.34203005
25,150,3.43,10,0.6,0.32,1.68,5,0.4,6,6.11181688
25,150,3.43,10,0.6,0.32,1.68,5,0.4,7,8.29690838
25,150,3.43,10,0.6,0.32,1.68,5,0.4,8,8.89191723
25,150,3.43,10,0.6,0.32,1.68,5,0.4,9,9.96336937
25,150,3.43,10,0.6,0.32,1.68,5,0.4,10,11.5924797
25,150,3.43,10,0.6,0.32,1.68,5,0.4,11,11.9965601
25,150,3.43,10,0.6,0.32,1.68,5,0.4,12,13.3600502
25,150,3.43,5,0.6,0.4,1.68,5,0.4,1,4.60554886
25,150,3.43,5,0.6,0.4,1.68,5,0.4,2,4.02244186
25,150,3.43,5,0.6,0.4,1.68,5,0.4,3,2.78363204
25,150,3.43,5,0.6,0.4,1.68,5,0.4,4,2.37392306
25,150,3.43,5,0.6,0.4,1.68,5,0.4,5,1.77492595
25,150,3.43,5,0.6,0.4,1.68,5,0.4,6,1.61489606
25,150,3.43,5,0.6,0.4,1.68,5,0.4,7,1.77678394
25,150,3.43,5,0.6,0.4,1.68,5,0.4,8,1.26433802
25,150,3.43,5,0.6,0.4,1.68,5,0.4,9,1.413589
25,150,3.43,5,0.6,0.4,1.68,5,0.4,10,2.21799803
25,150,3.43,5,0.6,0.4,1.68,5,0.4,11,2.52294207
25,150,3.43,5,0.6,0.4,1.68,5,0.4,12,3.0908699
25,150,3.43,7.5,0.6,0.4,1.68,5,0.4,1,7.44231701
25,150,3.43,7.5,0.6,0.4,1.68,5,0.4,2,6.3656311
25,150,3.43,7.5,0.6,0.4,1.68,5,0.4,3,4.59344006
25,150,3.43,7.5,0.6,0.4,1.68,5,0.4,4,4.29457712
25,150,3.43,7.5,0.6,0.4,1.68,5,0.4,5,5.19403505
25,150,3.43,7.5,0.6,0.4,1.68,5,0.4,6,3.63843703
25,150,3.43,7.5,0.6,0.4,1.68,5,0.4,7,4.10050011
25,150,3.43,7.5,0.6,0.4,1.68,5,0.4,8,5.02698898
25,150,3.43,7.5,0.6,0.4,1.68,5,0.4,9,4.69001818
25,150,3.43,7.5,0.6,0.4,1.68,5,0.4,10,6.31989288
25,150,3.43,7.5,0.6,0.4,1.68,5,0.4,11,6.9496479
25,150,3.43,7.5,0.6,0.4,1.68,5,0.4,12,6.30681181
25,150,3.43,10,0.6,0.4,1.68,5,0.4,1,10.3541002
25,150,3.43,10,0.6,0.4,1.68,5,0.4,2,9.04417515
25,150,3.43,10,0.6,0.4,1.68,5,0.4,3,8.95834541
25,150,3.43,10,0.6,0.4,1.68,5,0.4,4,4.00510979
25,150,3.43,10,0.6,0.4,1.68,5,0.4,5,6.31507015
25,150,3.43,10,0.6,0.4,1.68,5,0.4,6,7.43386507
25,150,3.43,10,0.6,0.4,1.68,5,0.4,7,7.52926207
25,150,3.43,10,0.6,0.4,1.68,5,0.4,8,8.91922188
25,150,3.43,10,0.6,0.4,1.68,5,0.4,9,5.9239192
25,150,3.43,10,0.6,0.4,1.68,5,0.4,10,10.2827396
25,150,3.43,10,0.6,0.4,1.68,5,0.4,11,11.0333796
25,150,3.43,10,0.6,0.4,1.68,5,0.4,12,10.7447205
25,150,2.29,5,0.6,0.24,1.68,5,0.6,1,4.07996798
25,150,2.29,5,0.6,0.24,1.68,5,0.6,2,3.68846989
25,150,2.29,5,0.6,0.24,1.68,5,0.6,3,0.772547185
25,150,2.29,5,0.6,0.24,1.68,5,0.6,4,1.34795105
25,150,2.29,5,0.6,0.24,1.68,5,0.6,5,1.30571699
25,150,2.29,5,0.6,0.24,1.68,5,0.6,6,1.37438095
25,150,2.29,5,0.6,0.24,1.68,5,0.6,7,0.964153528
25,150,2.29,5,0.6,0.24,1.68,5,0.6,8,1.00967002
25,150,2.29,5,0.6,0.24,1.68,5,0.6,9,1.25598896
25,150,2.29,5,0.6,0.24,1.68,5,0.6,10,1.836169
25,150,2.29,5,0.6,0.24,1.68,5,0.6,11,1.47510302
25,150,2.29,5,0.6,0.24,1.68,5,0.6,12,1.57445502
25,150,2.29,7.5,0.6,0.24,1.68,5,0.6,1,6.33524179
25,150,2.29,7.5,0.6,0.24,1.68,5,0.6,2,5.93698406
25,150,2.29,7.5,0.6,0.24,1.68,5,0.6,3,2.87002611
25,150,2.29,7.5,0.6,0.24,1.68,5,0.6,4,2.89990091
25,150,2.29,7.5,0.6,0.24,1.68,5,0.6,5,3.19058394
25,150,2.29,7.5,0.6,0.24,1.68,5,0.6,6,3.53483891
25,150,2.29,7.5,0.6,0.24,1.68,5,0.6,7,2.60678506
25,150,2.29,7.5,0.6,0.24,1.68,5,0.6,8,2.98433805
25,150,2.29,7.5,0.6,0.24,1.68,5,0.6,9,3.32855201
25,150,2.29,7.5,0.6,0.24,1.68,5,0.6,10,2.98559999
25,150,2.29,7.5,0.6,0.24,1.68,5,0.6,11,4.42006683
25,150,2.29,7.5,0.6,0.24,1.68,5,0.6,12,5.05760002
25,150,2.29,10,0.6,0.24,1.68,5,0.6,1,8.72611618
25,150,2.29,10,0.6,0.24,1.68,5,0.6,2,4.98414612
25,150,2.29,10,0.6,0.24,1.68,5,0.6,3,4.46667719
25,150,2.29,10,0.6,0.24,1.68,5,0.6,4,6.46438313
25,150,2.29,10,0.6,0.24,1.68,5,0.6,5,6.52881193
25,150,2.29,10,0.6,0.24,1.68,5,0.6,6,4.72954988
25,150,2.29,10,0.6,0.24,1.68,5,0.6,7,5.35335398
25,150,2.29,10,0.6,0.24,1.68,5,0.6,8,4.40253019
25,150,2.29,10,0.6,0.24,1.68,5,0.6,9,5.71107388
25,150,2.29,10,0.6,0.24,1.68,5,0.6,10,5.44684696
25,150,2.29,10,0.6,0.24,1.68,5,0.6,11,6.60606909
25,150,2.29,10,0.6,0.24,1.68,5,0.6,12,7.40110302
25,150,1.15,5,0.6,0.24,1.68,5,0.8,1,4.29081202
25,150,1.15,5,0.6,0.24,1.68,5,0.8,2,3.58372092
25,150,1.15,5,0.6,0.24,1.68,5,0.8,3,2.452847
25,150,1.15,5,0.6,0.24,1.68,5,0.8,4,1.93755996
25,150,1.15,5,0.6,0.24,1.68,5,0.8,5,1.19701195
25,150,1.15,5,0.6,0.24,1.68,5,0.8,6,0.920453787
25,150,1.15,5,0.6,0.24,1.68,5,0.8,7,1.22497594
25,150,1.15,5,0.6,0.24,1.68,5,0.8,8,1.11126804
25,150,1.15,5,0.6,0.24,1.68,5,0.8,9,1.21920002
25,150,1.15,5,0.6,0.24,1.68,5,0.8,10,1.276775
25,150,1.15,5,0.6,0.24,1.68,5,0.8,11,1.33328104
25,150,1.15,5,0.6,0.24,1.68,5,0.8,12,1.46950495
25,150,1.15,7.5,0.6,0.24,1.68,5,0.8,1,6.37732506
25,150,1.15,7.5,0.6,0.24,1.68,5,0.8,2,4.48178482
25,150,1.15,7.5,0.6,0.24,1.68,5,0.8,3,4.22286606
25,150,1.15,7.5,0.6,0.24,1.68,5,0.8,4,3.57729292
25,150,1.15,7.5,0.6,0.24,1.68,5,0.8,5,3.19988394
25,150,1.15,7.5,0.6,0.24,1.68,5,0.8,6,2.90031195
25,150,1.15,7.5,0.6,0.24,1.68,5,0.8,7,3.00619411
25,150,1.15,7.5,0.6,0.24,1.68,5,0.8,8,2.94601297
25,150,1.15,7.5,0.6,0.24,1.68,5,0.8,9,3.03747392
25,150,1.15,7.5,0.6,0.24,1.68,5,0.8,10,2.84276891
25,150,1.15,7.5,0.6,0.24,1.68,5,0.8,11,2.65711999
25,150,1.15,7.5,0.6,0.24,1.68,5,0.8,12,2.50887895
25,150,1.15,10,0.6,0.24,1.68,5,0.8,1,8.99018669
25,150,1.15,10,0.6,0.24,1.68,5,0.8,2,8.23997688
25,150,1.15,10,0.6,0.24,1.68,5,0.8,3,6.26303911
25,150,1.15,10,0.6,0.24,1.68,5,0.8,4,3.6896801
25,150,1.15,10,0.6,0.24,1.68,5,0.8,5,4.63160276
25,150,1.15,10,0.6,0.24,1.68,5,0.8,6,5.11517191
25,150,1.15,10,0.6,0.24,1.68,5,0.8,7,4.72627401
25,150,1.15,10,0.6,0.24,1.68,5,0.8,8,3.21557093
25,150,1.15,10,0.6,0.24,1.68,5,0.8,9,3.078408
25,150,1.15,10,0.6,0.24,1.68,5,0.8,10,3.92240095
25,150,1.15,10,0.6,0.24,1.68,5,0.8,11,3.47589993
25,150,1.15,10,0.6,0.24,1.68,5,0.8,12,3.096632
25,150,3.43,5,1,0.24,1.68,5,0.4,1,4.36494684
25,150,3.43,5,1,0.24,1.68,5,0.4,2,3.70630407
25,150,3.43,5,1,0.24,1.68,5,0.4,3,1.98234904
25,150,3.43,5,1,0.24,1.68,5,0.4,4,1.29290199
25,150,3.43,5,1,0.24,1.68,5,0.4,5,1.16327906
25,150,3.43,5,1,0.24,1.68,5,0.4,6,1.78777099
25,150,3.43,5,1,0.24,1.68,5,0.4,7,2.32046795
25,150,3.43,5,1,0.24,1.68,5,0.4,8,2.35875201
25,150,3.43,5,1,0.24,1.68,5,0.4,9,3.35851598
25,150,3.43,5,1,0.24,1.68,5,0.4,10,3.84907198
25,150,3.43,5,1,0.24,1.68,5,0.4,11,3.96007991
25,150,3.43,5,1,0.24,1.68,5,0.4,12,4.40613508
25,150,3.43,7.5,1,0.24,1.68,5,0.4,1,6.57469082
25,150,3.43,7.5,1,0.24,1.68,5,0.4,2,5.98074579
25,150,3.43,7.5,1,0.24,1.68,5,0.4,3,3.48579311
25,150,3.43,7.5,1,0.24,1.68,5,0.4,4,3.28834891
25,150,3.43,7.5,1,0.24,1.68,5,0.4,5,4.01535702
25,150,3.43,7.5,1,0.24,1.68,5,0.4,6,3.41132593
25,150,3.43,7.5,1,0.24,1.68,5,0.4,7,4.56143379
25,150,3.43,7.5,1,0.24,1.68,5,0.4,8,4.41005611
25,150,3.43,7.5,1,0.24,1.68,5,0.4,9,5.09566212
25,150,3.43,7.5,1,0.24,1.68,5,0.4,10,6.65940094
25,150,3.43,7.5,1,0.24,1.68,5,0.4,11,7.66160488
25,150,3.43,7.5,1,0.24,1.68,5,0.4,12,7.58753109
25,150,3.43,10,1,0.24,1.68,5,0.4,1,8.81633759
25,150,3.43,10,1,0.24,1.68,5,0.4,2,8.76056957
25,150,3.43,10,1,0.24,1.68,5,0.4,3,6.0942688
25,150,3.43,10,1,0.24,1.68,5,0.4,4,7.32569218
25,150,3.43,10,1,0.24,1.68,5,0.4,5,7.90436697
25,150,3.43,10,1,0.24,1.68,5,0.4,6,5.92341089
25,150,3.43,10,1,0.24,1.68,5,0.4,7,7.15812683
25,150,3.43,10,1,0.24,1.68,5,0.4,8,6.31332111
25,150,3.43,10,1,0.24,1.68,5,0.4,9,7.19989491
25,150,3.43,10,1,0.24,1.68,5,0.4,10,12.0880699
25,150,3.43,10,1,0.24,1.68,5,0.4,11,11.9435701
25,150,3.43,10,1,0.24,1.68,5,0.4,12,11.7246103
25,150,3.43,5,1.4,0.24,1.68,5,0.4,1,3.68833208
25,150,3.43,5,1.4,0.24,1.68,5,0.4,2,3.41158295
25,150,3.43,5,1.4,0.24,1.68,5,0.4,3,2.367064
25,150,3.43,5,1.4,0.24,1.68,5,0.4,4,2.44484711
25,150,3.43,5,1.4,0.24,1.68,5,0.4,5,1.96516705
25,150,3.43,5,1.4,0.24,1.68,5,0.4,6,1.73286605
25,150,3.43,5,1.4,0.24,1.68,5,0.4,7,1.79551005
25,150,3.43,5,1.4,0.24,1.68,5,0.4,8,2.17704511
25,150,3.43,5,1.4,0.24,1.68,5,0.4,9,2.88266301
25,150,3.43,5,1.4,0.24,1.68,5,0.4,10,3.88703704
25,150,3.43,5,1.4,0.24,1.68,5,0.4,11,4.76063681
25,150,3.43,5,1.4,0.24,1.68,5,0.4,12,5.1003418
25,150,3.43,7.5,1.4,0.24,1.68,5,0.4,1,8.91839981
25,150,3.43,7.5,1.4,0.24,1.68,5,0.4,2,8.30672169
25,150,3.43,7.5,1.4,0.24,1.68,5,0.4,3,5.77199411
25,150,3.43,7.5,1.4,0.24,1.68,5,0.4,4,5.62443399
25,150,3.43,7.5,1.4,0.24,1.68,5,0.4,5,6.40626192
25,150,3.43,7.5,1.4,0.24,1.68,5,0.4,6,7.7846241
25,150,3.43,7.5,1.4,0.24,1.68,5,0.4,7,8.06979847
25,150,3.43,7.5,1.4,0.24,1.68,5,0.4,8,7.44323015
25,150,3.43,7.5,1.4,0.24,1.68,5,0.4,9,9.28218746
25,150,3.43,7.5,1.4,0.24,1.68,5,0.4,10,12.03197
25,150,3.43,7.5,1.4,0.24,1.68,5,0.4,11,11.2513599
25,150,3.43,7.5,1.4,0.24,1.68,5,0.4,12,14.7040396
25,150,5.13,5,0.6,0.24,3.34,3.34,0.4,1,4.42325401
25,150,5.13,5,0.6,0.24,3.34,3.34,0.4,2,3.698771
25,150,5.13,5,0.6,0.24,3.34,3.34,0.4,3,2.1758101
25,150,5.13,5,0.6,0.24,3.34,3.34,0.4,4,1.72295201
25,150,5.13,5,0.6,0.24,3.34,3.34,0.4,5,1.21704304
25,150,5.13,5,0.6,0.24,3.34,3.34,0.4,6,1.01119804
25,150,5.13,5,0.6,0.24,3.34,3.34,0.4,7,1.27822196
25,150,5.13,5,0.6,0.24,3.34,3.34,0.4,8,1.07005095
25,150,5.13,5,0.6,0.24,3.34,3.34,0.4,9,1.68475699
25,150,5.13,5,0.6,0.24,3.34,3.34,0.4,10,2.46149993
25,150,5.13,5,0.6,0.24,3.34,3.34,0.4,11,4.38274002
25,150,5.13,5,0.6,0.24,3.34,3.34,0.4,12,4.77336121
25,150,5.13,7.5,0.6,0.24,3.34,3.34,0.4,1,7.41145086
25,150,5.13,7.5,0.6,0.24,3.34,3.34,0.4,2,6.09821606
25,150,5.13,7.5,0.6,0.24,3.34,3.34,0.4,3,4.08792496
25,150,5.13,7.5,0.6,0.24,3.34,3.34,0.4,4,3.825454
25,150,5.13,7.5,0.6,0.24,3.34,3.34,0.4,5,3.58084512
25,150,5.13,7.5,0.6,0.24,3.34,3.34,0.4,6,3.3583231
25,150,5.13,7.5,0.6,0.24,3.34,3.34,0.4,7,3.26806998
25,150,5.13,7.5,0.6,0.24,3.34,3.34,0.4,8,3.44630599
25,150,5.13,7.5,0.6,0.24,3.34,3.34,0.4,9,4.81242609
25,150,5.13,7.5,0.6,0.24,3.34,3.34,0.4,10,7.93859196
25,150,5.13,7.5,0.6,0.24,3.34,3.34,0.4,11,8.2337532
25,150,5.13,7.5,0.6,0.24,3.34,3.34,0.4,12,9.37598705
25,150,10.12,5,0.6,0.24,5,1.68,0.4,1,4.11721992
25,150,10.12,5,0.6,0.24,5,1.68,0.4,2,3.68139696
25,150,10.12,5,0.6,0.24,5,1.68,0.4,3,2.54797196
25,150,10.12,5,0.6,0.24,5,1.68,0.4,4,1.72668505
25,150,10.12,5,0.6,0.24,5,1.68,0.4,5,1.30398798
25,150,10.12,5,0.6,0.24,5,1.68,0.4,6,1.20815003
25,150,10.12,5,0.6,0.24,5,1.68,0.4,7,0.782389283
25,150,10.12,5,0.6,0.24,5,1.68,0.4,8,1.09328103
25,150,10.12,5,0.6,0.24,5,1.68,0.4,9,1.51796198
25,150,10.12,5,0.6,0.24,5,1.68,0.4,10,3.08130908
25,150,10.12,5,0.6,0.24,5,1.68,0.4,11,4.60037279
25,150,10.12,5,0.6,0.24,5,1.68,0.4,12,4.12024593
25,150,10.12,7.5,0.6,0.24,5,1.68,0.4,1,7.0902462
25,150,10.12,7.5,0.6,0.24,5,1.68,0.4,2,6.24556684
25,150,10.12,7.5,0.6,0.24,5,1.68,0.4,3,5.17045021
25,150,10.12,7.5,0.6,0.24,5,1.68,0.4,4,3.09122705
25,150,10.12,7.5,0.6,0.24,5,1.68,0.4,5,3.4145751
25,150,10.12,7.5,0.6,0.24,5,1.68,0.4,6,2.85661292
25,150,10.12,7.5,0.6,0.24,5,1.68,0.4,7,2.33071804
25,150,10.12,7.5,0.6,0.24,5,1.68,0.4,8,2.1115911
25,150,10.12,7.5,0.6,0.24,5,1.68,0.4,9,3.03336596
25,150,10.12,7.5,0.6,0.24,5,1.68,0.4,10,4.88124084
25,150,10.12,7.5,0.6,0.24,5,1.68,0.4,11,6.1300931
25,150,10.12,7.5,0.6,0.24,5,1.68,0.4,12,7.70300484
25,100,3.43,5,0.6,0.24,1.68,5,0.4,1,3.69714689
25,100,3.43,5,0.6,0.24,1.68,5,0.4,2,2.0522511
25,100,3.43,5,0.6,0.24,1.68,5,0.4,3,1.12190104
25,100,3.43,5,0.6,0.24,1.68,5,0.4,4,1.04554999
25,100,3.43,5,0.6,0.24,1.68,5,0.4,5,1.07989597
25,100,3.43,5,0.6,0.24,1.68,5,0.4,6,0.916236222
25,100,3.43,5,0.6,0.24,1.68,5,0.4,7,0.755447924
25,100,3.43,5,0.6,0.24,1.68,5,0.4,8,0.854367375
25,100,3.43,5,0.6,0.24,1.68,5,0.4,9,1.31967998
25,100,3.43,5,0.6,0.24,1.68,5,0.4,10,2.42029405
25,100,3.43,5,0.6,0.24,1.68,5,0.4,11,3.33586097
25,100,3.43,5,0.6,0.24,1.68,5,0.4,12,3.33170009
25,100,3.43,7.5,0.6,0.24,1.68,5,0.4,1,5.50038099
25,100,3.43,7.5,0.6,0.24,1.68,5,0.4,2,4.43521309
25,100,3.43,7.5,0.6,0.24,1.68,5,0.4,3,2.70863295
25,100,3.43,7.5,0.6,0.24,1.68,5,0.4,4,1.71567202
25,100,3.43,7.5,0.6,0.24,1.68,5,0.4,5,1.75829697
25,100,3.43,7.5,0.6,0.24,1.68,5,0.4,6,1.69323802
25,100,3.43,7.5,0.6,0.24,1.68,5,0.4,7,1.58656001
25,100,3.43,7.5,0.6,0.24,1.68,5,0.4,8,1.82339895
25,100,3.43,7.5,0.6,0.24,1.68,5,0.4,9,3.09289694
25,100,3.43,7.5,0.6,0.24,1.68,5,0.4,10,4.42730618
25,100,3.43,7.5,0.6,0.24,1.68,5,0.4,11,4.60030603
25,100,3.43,7.5,0.6,0.24,1.68,5,0.4,12,4.81202984
25,100,3.43,10,0.6,0.24,1.68,5,0.4,1,7.27044487
25,100,3.43,10,0.6,0.24,1.68,5,0.4,2,6.37729692
25,100,3.43,10,0.6,0.24,1.68,5,0.4,3,5.40147209
25,100,3.43,10,0.6,0.24,1.68,5,0.4,4,4.37074423
25,100,3.43,10,0.6,0.24,1.68,5,0.4,5,2.94419503
25,100,3.43,10,0.6,0.24,1.68,5,0.4,6,3.57257509
25,100,3.43,10,0.6,0.24,1.68,5,0.4,7,3.5193181
25,100,3.43,10,0.6,0.24,1.68,5,0.4,8,3.68445301
25,100,3.43,10,0.6,0.24,1.68,5,0.4,9,4.42338705
25,100,3.43,10,0.6,0.24,1.68,5,0.4,10,7.12496185
25,100,3.43,10,0.6,0.24,1.68,5,0.4,11,7.80450583
25,100,3.43,10,0.6,0.24,1.68,5,0.4,12,8.86608696
25,200,3.43,5,0.6,0.24,1.68,5,0.4,1,3.35668993
25,200,3.43,5,0.6,0.24,1.68,5,0.4,2,4.19258118
25,200,3.43,5,0.6,0.24,1.68,5,0.4,3,3.19279194
25,200,3.43,5,0.6,0.24,1.68,5,0.4,4,1.77340102
25,200,3.43,5,0.6,0.24,1.68,5,0.4,5,1.92393804
25,200,3.43,5,0.6,0.24,1.68,5,0.4,6,0.715665102
25,200,3.43,5,0.6,0.24,1.68,5,0.4,7,1.35779595
25,200,3.43,5,0.6,0.24,1.68,5,0.4,8,2.02031302
25,200,3.43,5,0.6,0.24,1.68,5,0.4,9,3.42023611
25,200,3.43,5,0.6,0.24,1.68,5,0.4,10,5.65808392
25,200,3.43,5,0.6,0.24,1.68,5,0.4,11,5.91789579
25,200,3.43,5,0.6,0.24,1.68,5,0.4,12,6.64177513
25,200,3.43,7.5,0.6,0.24,1.68,5,0.4,1,4.37520981
25,200,3.43,7.5,0.6,0.24,1.68,5,0.4,2,6.60513401
25,200,3.43,7.5,0.6,0.24,1.68,5,0.4,3,5.32395983
25,200,3.43,7.5,0.6,0.24,1.68,5,0.4,4,4.56528187
25,200,3.43,7.5,0.6,0.24,1.68,5,0.4,5,2.8956399
25,200,3.43,7.5,0.6,0.24,1.68,5,0.4,6,3.47294807
25,200,3.43,7.5,0.6,0.24,1.68,5,0.4,7,4.06107807
25,200,3.43,7.5,0.6,0.24,1.68,5,0.4,8,4.7481761
25,200,3.43,7.5,0.6,0.24,1.68,5,0.4,9,6.38123512
25,200,3.43,7.5,0.6,0.24,1.68,5,0.4,10,8.78338146
25,200,3.43,7.5,0.6,0.24,1.68,5,0.4,11,9.86053562
25,200,3.43,7.5,0.6,0.24,1.68,5,0.4,12,8.4991293
25,200,3.43,10,0.6,0.24,1.68,5,0.4,1,6.61748695
25,200,3.43,10,0.6,0.24,1.68,5,0.4,2,10.5671701
25,200,3.43,10,0.6,0.24,1.68,5,0.4,3,10.0165396
25,200,3.43,10,0.6,0.24,1.68,5,0.4,4,7.527318
25,200,3.43,10,0.6,0.24,1.68,5,0.4,5,7.23321199
25,200,3.43,10,0.6,0.24,1.68,5,0.4,6,6.62324905
25,200,3.43,10,0.6,0.24,1.68,5,0.4,7,7.55012512
25,200,3.43,10,0.6,0.24,1.68,5,0.4,8,8.47472
25,200,3.43,10,0.6,0.24,1.68,5,0.4,9,11.8633604
25,200,3.43,10,0.6,0.24,1.68,5,0.4,10,15.7177601
25,200,3.43,10,0.6,0.24,1.68,5,0.4,11,14.9393902
25,200,3.43,10,0.6,0.24,1.68,5,0.4,12,16.0237904
75,1350,4.7,5,0.4,0.466666667,2,3,0.506666667,1,0
75,1350,4.7,5,0.4,0.466666667,2,3,0.506666667,2,4.09481001
75,1350,4.7,5,0.4,0.466666667,2,3,0.506666667,3,4.30953407
75,1350,4.7,5,0.4,0.466666667,2,3,0.506666667,4,3.37516093
75,1350,4.7,5,0.4,0.466666667,2,3,0.506666667,5,4.35465479
75,1350,4.7,5,0.4,0.466666667,2,3,0.506666667,6,4.18808508
75,1350,4.7,5,0.4,0.466666667,2,3,0.506666667,7,4.30761719
75,1350,4.7,5,0.4,0.466666667,2,3,0.506666667,8,4.10985708
75,1350,4.7,5,0.4,0.466666667,2,3,0.506666667,9,5.14277697
75,1350,4.7,5,0.4,0.466666667,2,3,0.506666667,10,4.52487183
75,1350,4.7,5,0.4,0.466666667,2,3,0.506666667,11,5.93
75,1350,4.7,5,0.4,0.466666667,2,3,0.506666667,12,6.3
75,1350,4.7,7.5,0.4,0.466666667,2,3,0.506666667,1,0
75,1350,4.7,7.5,0.4,0.466666667,2,3,0.506666667,2,7.8230381
75,1350,4.7,7.5,0.4,0.466666667,2,3,0.506666667,3,7.48068285
75,1350,4.7,7.5,0.4,0.466666667,2,3,0.506666667,4,6.5358429
75,1350,4.7,7.5,0.4,0.466666667,2,3,0.506666667,5,4.85647202
75,1350,4.7,7.5,0.4,0.466666667,2,3,0.506666667,6,7.40954399
75,1350,4.7,7.5,0.4,0.466666667,2,3,0.506666667,7,6.7459898
