D,S,J,Q,ho_ratio,do_ratio,hc_ratio,hz_ratio,du_ratio,Hi,y
75,1350,4.7,10,0.666666667,0.466666667,2.5,2.5,0.5888,6,9789.65039
75,1350,4.7,10,0.666666667,0.466666667,2.5,2.5,0.5888,7,10102.96
75,1350,4.7,10,0.666666667,0.466666667,2.5,2.5,0.5888,8,11174.5195
75,1350,4.7,10,0.666666667,0.466666667,2.5,2.5,0.5888,9,11863.9199
75,1350,4.7,10,0.666666667,0.466666667,2.5,2.5,0.5888,10,12500
75,1350,4.7,10,0.666666667,0.466666667,2.5,2.5,0.5888,11,13900
75,1350,4.7,10,0.666666667,0.466666667,2.5,2.5,0.5888,12,12800
75,1350,4.7,12.5,0.666666667,0.466666667,2.5,2.5,0.5888,1,0
75,1350,4.7,12.5,0.666666667,0.466666667,2.5,2.5,0.5888,2,7756.13379
75,1350,4.7,12.5,0.666666667,0.466666667,2.5,2.5,0.5888,3,11672.3896
75,1350,4.7,12.5,0.666666667,0.466666667,2.5,2.5,0.5888,4,11690.8799
75,1350,4.7,12.5,0.666666667,0.466666667,2.5,2.5,0.5888,5,11397.3096
75,1350,4.7,12.5,0.666666667,0.466666667,2.5,2.5,0.5888,6,12860.2803
75,1350,4.7,12.5,0.666666667,0.466666667,2.5,2.5,0.5888,7,12849.4199
75,1350,4.7,12.5,0.666666667,0.466666667,2.5,2.5,0.5888,8,14511.6299
75,1350,4.7,12.5,0.666666667,0.466666667,2.5,2.5,0.5888,9,15309.6299
75,1350,4.7,12.5,0.666666667,0.466666667,2.5,2.5,0.5888,10,14222.6299
75,1350,4.7,12.5,0.666666667,0.466666667,2.5,2.5,0.5888,11,16900
75,1350,4.7,12.5,0.666666667,0.466666667,2.5,2.5,0.5888,12,16200
75,1350,4.7,15,0.666666667,0.466666667,2.5,2.5,0.5888,1,0
75,1350,4.7,15,0.666666667,0.466666667,2.5,2.5,0.5888,2,9319.99316
75,1350,4.7,15,0.666666667,0.466666667,2.5,2.5,0.5888,3,14335.2197
75,1350,4.7,15,0.666666667,0.466666667,2.5,2.5,0.5888,4,13668.9697
75,1350,4.7,15,0.666666667,0.466666667,2.5,2.5,0.5888,5,13816.2998
75,1350,4.7,15,0.666666667,0.466666667,2.5,2.5,0.5888,6,14641.7998
75,1350,4.7,15,0.666666667,0.466666667,2.5,2.5,0.5888,7,15656.3896
75,1350,4.7,15,0.666666667,0.466666667,2.5,2.5,0.5888,8,17287.8105
75,1350,4.7,15,0.666666667,0.466666667,2.5,2.5,0.5888,9,18347.25
75,1350,4.7,15,0.666666667,0.466666667,2.5,2.5,0.5888,10,18923.0293
75,1350,4.7,15,0.666666667,0.466666667,2.5,2.5,0.5888,11,22600
75,1350,4.7,15,0.666666667,0.466666667,2.5,2.5,0.5888,12,20300
75,1350,4.7,5,0.666666667,0.466666667,3,2,0.6712,1,0
75,1350,4.7,5,0.666666667,0.466666667,3,2,0.6712,2,4054.23
75,1350,4.7,5,0.666666667,0.466666667,3,2,0.6712,3,3148.72
75,1350,4.7,5,0.666666667,0.466666667,3,2,0.6712,4,4180.17
75,1350,4.7,5,0.666666667,0.466666667,3,2,0.6712,5,3423.78
75,1350,4.7,5,0.666666667,0.466666667,3,2,0.6712,6,3894.45
75,1350,4.7,5,0.666666667,0.466666667,3,2,0.6712,7,4080.64
75,1350,4.7,5,0.666666667,0.466666667,3,2,0.6712,8,4115.49
75,1350,4.7,5,0.666666667,0.466666667,3,2,0.6712,9,4140.96
75,1350,4.7,5,0.666666667,0.466666667,3,2,0.6712,10,4180
75,1350,4.7,5,0.666666667,0.466666667,3,2,0.6712,11,5010
75,1350,4.7,5,0.666666667,0.466666667,3,2,0.6712,12,4470
75,1350,4.7,7.5,0.666666667,0.466666667,3,2,0.6712,1,0
75,1350,4.7,7.5,0.666666667,0.466666667,3,2,0.6712,2,6337.33
75,1350,4.7,7.5,0.666666667,0.466666667,3,2,0.6712,3,6085.68
75,1350,4.7,7.5,0.666666667,0.466666667,3,2,0.6712,4,4798.86
75,1350,4.7,7.5,0.666666667,0.466666667,3,2,0.6712,5,5532.28
75,1350,4.7,7.5,0.666666667,0.466666667,3,2,0.6712,6,7333.45
75,1350,4.7,7.5,0.666666667,0.466666667,3,2,0.6712,7,7357.43
75,1350,4.7,7.5,0.666666667,0.466666667,3,2,0.6712,8,7540.55
75,1350,4.7,7.5,0.666666667,0.466666667,3,2,0.6712,9,7639.22
75,1350,4.7,7.5,0.666666667,0.466666667,3,2,0.6712,10,7760
75,1350,4.7,7.5,0.666666667,0.466666667,3,2,0.6712,11,8220
75,1350,4.7,7.5,0.666666667,0.466666667,3,2,0.6712,12,8440
75,1350,4.7,10,0.666666667,0.466666667,3,2,0.6712,1,0
75,1350,4.7,10,0.666666667,0.466666667,3,2,0.6712,2,8233.6
75,1350,4.7,10,0.666666667,0.466666667,3,2,0.6712,3,8567.79
75,1350,4.7,10,0.666666667,0.466666667,3,2,0.6712,4,7919.78
75,1350,4.7,10,0.666666667,0.466666667,3,2,0.6712,5,8574.3
75,1350,4.7,10,0.666666667,0.466666667,3,2,0.6712,6,9122.62
75,1350,4.7,10,0.666666667,0.466666667,3,2,0.6712,7,9769.75
75,1350,4.7,10,0.666666667,0.466666667,3,2,0.6712,8,10361.77
75,1350,4.7,10,0.666666667,0.466666667,3,2,0.6712,9,10556.45
75,1350,4.7,10,0.666666667,0.466666667,3,2,0.6712,10,10600
75,1350,4.7,10,0.666666667,0.466666667,3,2,0.6712,11,11300
75,1350,4.7,10,0.666666667,0.466666667,3,2,0.6712,12,11400
75,1350,4.7,12.5,0.666666667,0.466666667,3,2,0.6712,1,0
75,1350,4.7,12.5,0.666666667,0.466666667,3,2,0.6712,2,10366.01
75,1350,4.7,12.5,0.666666667,0.466666667,3,2,0.6712,3,9833.34
75,1350,4.7,12.5,0.666666667,0.466666667,3,2,0.6712,4,10438.19
75,1350,4.7,12.5,0.666666667,0.466666667,3,2,0.6712,5,11241.55
75,1350,4.7,12.5,0.666666667,0.466666667,3,2,0.6712,6,11900.79
75,1350,4.7,12.5,0.666666667,0.466666667,3,2,0.6712,7,12535.22
75,1350,4.7,12.5,0.666666667,0.466666667,3,2,0.6712,8,13158.2
75,1350,4.7,12.5,0.666666667,0.466666667,3,2,0.6712,9,14000
75,1350,4.7,12.5,0.666666667,0.466666667,3,2,0.6712,10,14500
75,1350,4.7,12.5,0.666666667,0.466666667,3,2,0.6712,11,14900
75,1350,4.7,12.5,0.666666667,0.466666667,3,2,0.6712,12,14800
75,1350,4.7,15,0.666666667,0.466666667,3,2,0.6712,1,0
75,1350,4.7,15,0.666666667,0.466666667,3,2,0.6712,2,13094.21
75,1350,4.7,15,0.666666667,0.466666667,3,2,0.6712,3,12554.08
75,1350,4.7,15,0.666666667,0.466666667,3,2,0.6712,4,12601.63
75,1350,4.7,15,0.666666667,0.466666667,3,2,0.6712,5,13416.91
75,1350,4.7,15,0.666666667,0.466666667,3,2,0.6712,6,14747.88
75,1350,4.7,15,0.666666667,0.466666667,3,2,0.6712,7,16242.76
75,1350,4.7,15,0.666666667,0.466666667,3,2,0.6712,8,17140.13
75,1350,4.7,15,0.666666667,0.466666667,3,2,0.6712,9,16975.93
75,1350,4.7,15,0.666666667,0.466666667,3,2,0.6712,10,18000
75,1350,4.7,15,0.666666667,0.466666667,3,2,0.6712,11,19100
75,1350,4.7,15,0.666666667,0.466666667,3,2,0.6712,12,18200
75,900,4.7,5,0.666666667,0.466666667,2.5,2.5,0.5888,1,0
75,900,4.7,5,0.666666667,0.466666667,2.5,2.5,0.5888,2,4110
75,900,4.7,5,0.666666667,0.466666667,2.5,2.5,0.5888,3,3730
75,900,4.7,5,0.666666667,0.466666667,2.5,2.5,0.5888,4,3800
75,900,4.7,5,0.666666667,0.466666667,2.5,2.5,0.5888,5,2650
75,900,4.7,5,0.666666667,0.466666667,2.5,2.5,0.5888,6,1590
75,900,4.7,5,0.666666667,0.466666667,2.5,2.5,0.5888,7,1220
75,900,4.7,5,0.666666667,0.466666667,2.5,2.5,0.5888,8,1230
75,900,4.7,5,0.666666667,0.466666667,2.5,2.5,0.5888,9,1470
75,900,4.7,5,0.666666667,0.466666667,2.5,2.5,0.5888,10,1540
75,900,4.7,5,0.666666667,0.466666667,2.5,2.5,0.5888,11,3020
75,900,4.7,5,0.666666667,0.466666667,2.5,2.5,0.5888,12,3670
75,1800,4.7,5,0.666666667,0.466666667,2.5,2.5,0.5888,1,4500
75,1800,4.7,5,0.666666667,0.466666667,2.5,2.5,0.5888,2,4890
75,1800,4.7,5,0.666666667,0.466666667,2.5,2.5,0.5888,3,5330
75,1800,4.7,5,0.666666667,0.466666667,2.5,2.5,0.5888,4,4490
75,1800,4.7,5,0.666666667,0.466666667,2.5,2.5,0.5888,5,3830
75,1800,4.7,5,0.666666667,0.466666667,2.5,2.5,0.5888,6,4560
75,1800,4.7,5,0.666666667,0.466666667,2.5,2.5,0.5888,7,3350
75,1800,4.7,5,0.666666667,0.466666667,2.5,2.5,0.5888,8,4460
75,1800,4.7,5,0.666666667,0.466666667,2.5,2.5,0.5888,9,3980
75,1800,4.7,5,0.666666667,0.466666667,2.5,2.5,0.5888,10,5140
75,1800,4.7,5,0.666666667,0.466666667,2.5,2.5,0.5888,11,5580
75,1800,4.7,5,0.666666667,0.466666667,2.5,2.5,0.5888,12,6230
75,1800,4.7,10,0.666666667,0.466666667,2.5,2.5,0.5888,1,9990
75,1800,4.7,10,0.666666667,0.466666667,2.5,2.5,0.5888,2,10100
75,1800,4.7,10,0.666666667,0.466666667,2.5,2.5,0.5888,3,12400
75,1800,4.7,10,0.666666667,0.466666667,2.5,2.5,0.5888,4,11600
75,1800,4.7,10,0.666666667,0.466666667,2.5,2.5,0.5888,5,10400
75,1800,4.7,10,0.666666667,0.466666667,2.5,2.5,0.5888,6,9610
75,1800,4.7,10,0.666666667,0.466666667,2.5,2.5,0.5888,7,10300
75,1800,4.7,10,0.666666667,0.466666667,2.5,2.5,0.5888,8,12000
75,1800,4.7,10,0.666666667,0.466666667,2.5,2.5,0.5888,9,12500
75,1800,4.7,10,0.666666667,0.466666667,2.5,2.5,0.5888,10,15200
75,1800,4.7,10,0.666666667,0.466666667,2.5,2.5,0.5888,11,15800
75,1800,4.7,10,0.666666667,0.466666667,2.5,2.5,0.5888,12,16100
150,5400,5.63,5,0.666666667,0.4,2.5,2.5,0.506666667,1,3232.26611
150,5400,5.63,5,0.666666667,0.4,2.5,2.5,0.506666667,2,5450.70215
150,5400,5.63,5,0.666666667,0.4,2.5,2.5,0.506666667,3,5071.97412
150,5400,5.63,5,0.666666667,0.4,2.5,2.5,0.506666667,4,4524.0459
150,5400,5.63,5,0.666666667,0.4,2.5,2.5,0.506666667,5,5032.09082
150,5400,5.63,5,0.666666667,0.4,2.5,2.5,0.506666667,6,4382.73682
150,5400,5.63,5,0.666666667,0.4,2.5,2.5,0.506666667,7,4339.146
150,5400,5.63,5,0.666666667,0.4,2.5,2.5,0.506666667,8,5132.85107
150,5400,5.63,5,0.666666667,0.4,2.5,2.5,0.506666667,9,5963.57178
150,5400,5.63,5,0.666666667,0.4,2.5,2.5,0.506666667,10,7311.33789
150,5400,5.63,5,0.666666667,0.4,2.5,2.5,0.506666667,11,7552.06982
150,5400,5.63,5,0.666666667,0.4,2.5,2.5,0.506666667,12,7377.09082
150,5400,5.63,7.5,0.666666667,0.4,2.5,2.5,0.506666667,1,6722.19189
150,5400,5.63,7.5,0.666666667,0.4,2.5,2.5,0.506666667,2,8320.71387
150,5400,5.63,7.5,0.666666667,0.4,2.5,2.5,0.506666667,3,7794.2168
150,5400,5.63,7.5,0.666666667,0.4,2.5,2.5,0.506666667,4,6621.59277
150,5400,5.63,7.5,0.666666667,0.4,2.5,2.5,0.506666667,5,7083.23779
150,5400,5.63,7.5,0.666666667,0.4,2.5,2.5,0.506666667,6,7635.45801
150,5400,5.63,7.5,0.666666667,0.4,2.5,2.5,0.506666667,7,7563.53418
150,5400,5.63,7.5,0.666666667,0.4,2.5,2.5,0.506666667,8,7441.86816
150,5400,5.63,7.5,0.666666667,0.4,2.5,2.5,0.506666667,9,9181.63379
150,5400,5.63,7.5,0.666666667,0.4,2.5,2.5,0.506666667,10,11611.2197
150,5400,5.63,7.5,0.666666667,0.4,2.5,2.5,0.506666667,11,11099.6904
150,5400,5.63,7.5,0.666666667,0.4,2.5,2.5,0.506666667,12,11780.5195
150,5400,5.63,5,0.666666667,0.533333333,2.5,2.5,0.506666667,1,0
150,5400,5.63,5,0.666666667,0.533333333,2.5,2.5,0.506666667,2,5774.4209
150,5400,5.63,5,0.666666667,0.533333333,2.5,2.5,0.506666667,3,4738.51514
150,5400,5.63,5,0.666666667,0.533333333,2.5,2.5,0.506666667,4,4653.51123
150,5400,5.63,5,0.666666667,0.533333333,2.5,2.5,0.506666667,5,4539.62695
150,5400,5.63,5,0.666666667,0.533333333,2.5,2.5,0.506666667,6,4185.49902
150,5400,5.63,5,0.666666667,0.533333333,2.5,2.5,0.506666667,7,4294.19922
150,5400,5.63,5,0.666666667,0.533333333,2.5,2.5,0.506666667,8,4767.47412
150,5400,5.63,5,0.666666667,0.533333333,2.5,2.5,0.506666667,9,4856.41309
150,5400,5.63,5,0.666666667,0.533333333,2.5,2.5,0.506666667,10,5578.19824
150,5400,5.63,5,0.666666667,0.533333333,2.5,2.5,0.506666667,11,6057.5
150,5400,5.63,5,0.666666667,0.533333333,2.5,2.5,0.506666667,12,5756.26416
150,5400,5.63,7.5,0.666666667,0.533333333,2.5,2.5,0.506666667,1,0
150,5400,5.63,7.5,0.666666667,0.533333333,2.5,2.5,0.506666667,2,8679.81348
150,5400,5.63,7.5,0.666666667,0.533333333,2.5,2.5,0.506666667,3,8164.36377
150,5400,5.63,7.5,0.666666667,0.533333333,2.5,2.5,0.506666667,4,7153.44482
150,5400,5.63,7.5,0.666666667,0.533333333,2.5,2.5,0.506666667,5,6218.38623
150,5400,5.63,7.5,0.666666667,0.533333333,2.5,2.5,0.506666667,6,6489.37891
150,5400,5.63,7.5,0.666666667,0.533333333,2.5,2.5,0.506666667,7,7179.0249
150,5400,5.63,7.5,0.666666667,0.533333333,2.5,2.5,0.506666667,8,7288.354
150,5400,5.63,7.5,0.666666667,0.533333333,2.5,2.5,0.506666667,9,8653.04199
150,5400,5.63,7.5,0.666666667,0.533333333,2.5,2.5,0.506666667,10,8914.1709
150,5400,5.63,7.5,0.666666667,0.533333333,2.5,2.5,0.506666667,11,9719.71875
150,5400,5.63,7.5,0.666666667,0.533333333,2.5,2.5,0.506666667,12,10945.8896
150,5400,5.63,10,0.666666667,0.533333333,2.5,2.5,0.506666667,1,0
150,5400,5.63,10,0.666666667,0.533333333,2.5,2.5,0.506666667,2,11760.29
150,5400,5.63,10,0.666666667,0.533333333,2.5,2.5,0.506666667,3,11149.1396
150,5400,5.63,10,0.666666667,0.533333333,2.5,2.5,0.506666667,4,9721.04004
150,5400,5.63,10,0.666666667,0.533333333,2.5,2.5,0.506666667,5,10608.6299
150,5400,5.63,10,0.666666667,0.533333333,2.5,2.5,0.506666667,6,8484.66602
150,5400,5.63,10,0.666666667,0.533333333,2.5,2.5,0.506666667,7,9251.74414
150,5400,5.63,10,0.666666667,0.533333333,2.5,2.5,0.506666667,8,9742.03516
150,5400,5.63,10,0.666666667,0.533333333,2.5,2.5,0.506666667,9,11103.1797
150,5400,5.63,10,0.666666667,0.533333333,2.5,2.5,0.506666667,10,13462.3398
150,5400,5.63,10,0.666666667,0.533333333,2.5,2.5,0.506666667,11,13834.2197
150,5400,5.63,10,0.666666667,0.533333333,2.5,2.5,0.506666667,12,12814.7598
150,5400,5.63,5,0.666666667,0.6,2.5,2.5,0.506666667,1,5635.68018
150,5400,5.63,5,0.666666667,0.6,2.5,2.5,0.506666667,2,5219.48486
150,5400,5.63,5,0.666666667,0.6,2.5,2.5,0.506666667,3,5897.08301
150,5400,5.63,5,0.666666667,0.6,2.5,2.5,0.506666667,4,4605.08301
150,5400,5.63,5,0.666666667,0.6,2.5,2.5,0.506666667,5,3986.27197
150,5400,5.63,5,0.666666667,0.6,2.5,2.5,0.506666667,6,4096.27197
150,5400,5.63,5,0.666666667,0.6,2.5,2.5,0.506666667,7,3472.15796
150,5400,5.63,5,0.666666667,0.6,2.5,2.5,0.506666667,8,4221.02979
150,5400,5.63,5,0.666666667,0.6,2.5,2.5,0.506666667,9,5030.65088
150,5400,5.63,5,0.666666667,0.6,2.5,2.5,0.506666667,10,5331.0332
150,5400,5.63,5,0.666666667,0.6,2.5,2.5,0.506666667,11,5691.52783
150,5400,5.63,5,0.666666667,0.6,2.5,2.5,0.506666667,12,5920.47119
150,5400,5.63,7.5,0.666666667,0.6,2.5,2.5,0.506666667,1,7861.51318
150,5400,5.63,7.5,0.666666667,0.6,2.5,2.5,0.506666667,2,7861.51318
150,5400,5.63,7.5,0.666666667,0.6,2.5,2.5,0.506666667,3,7447.96387
150,5400,5.63,7.5,0.666666667,0.6,2.5,2.5,0.506666667,4,7974.31592
150,5400,5.63,7.5,0.666666667,0.6,2.5,2.5,0.506666667,5,5957.3418
150,5400,5.63,7.5,0.666666667,0.6,2.5,2.5,0.506666667,6,5956.55322
150,5400,5.63,7.5,0.666666667,0.6,2.5,2.5,0.506666667,7,6909.21191
150,5400,5.63,7.5,0.666666667,0.6,2.5,2.5,0.506666667,8,6689.43018
150,5400,5.63,7.5,0.666666667,0.6,2.5,2.5,0.506666667,9,7370.31592
150,5400,5.63,7.5,0.666666667,0.6,2.5,2.5,0.506666667,10,9456.69434
150,5400,5.63,7.5,0.666666667,0.6,2.5,2.5,0.506666667,11,9122.42285
150,5400,5.63,7.5,0.666666667,0.6,2.5,2.5,0.506666667,12,8486.62891
150,5400,5.63,10,0.666666667,0.6,2.5,2.5,0.506666667,1,5100.81982
150,5400,5.63,10,0.666666667,0.6,2.5,2.5,0.506666667,2,12722.2197
150,5400,5.63,10,0.666666667,0.6,2.5,2.5,0.506666667,3,11220.6904
150,5400,5.63,10,0.666666667,0.6,2.5,2.5,0.506666667,4,9675.08496
150,5400,5.63,10,0.666666667,0.6,2.5,2.5,0.506666667,5,8876.01563
150,5400,5.63,10,0.666666667,0.6,2.5,2.5,0.506666667,6,7850.34082
150,5400,5.63,10,0.666666667,0.6,2.5,2.5,0.506666667,7,7775.75391
150,5400,5.63,10,0.666666667,0.6,2.5,2.5,0.506666667,8,8746.49316
150,5400,5.63,10,0.666666667,0.6,2.5,2.5,0.506666667,9,9957.36426
150,5400,5.63,10,0.666666667,0.6,2.5,2.5,0.506666667,10,12068.3301
150,5400,5.63,10,0.666666667,0.6,2.5,2.5,0.506666667,11,13361.21
150,5400,5.63,10,0.666666667,0.6,2.5,2.5,0.506666667,12,12304.4102
150,5400,6.39,5,0.666666667,0.466666667,2.5,2.5,0.44,1,5395.33398
150,5400,6.39,5,0.666666667,0.466666667,2.5,2.5,0.44,2,5550.70898
150,5400,6.39,5,0.666666667,0.466666667,2.5,2.5,0.44,3,5161.3208
150,5400,6.39,5,0.666666667,0.466666667,2.5,2.5,0.44,4,5070.99902
150,5400,6.39,5,0.666666667,0.466666667,2.5,2.5,0.44,5,4484.58301
150,5400,6.39,5,0.666666667,0.466666667,2.5,2.5,0.44,6,4498.92188
150,5400,6.39,5,0.666666667,0.466666667,2.5,2.5,0.44,7,4822.60107
150,5400,6.39,5,0.666666667,0.466666667,2.5,2.5,0.44,8,5902.20215
150,5400,6.39,5,0.666666667,0.466666667,2.5,2.5,0.44,9,5911.59424
150,5400,6.39,5,0.666666667,0.466666667,2.5,2.5,0.44,10,8239.21387
150,5400,6.39,5,0.666666667,0.466666667,2.5,2.5,0.44,11,9007.54395
150,5400,6.39,5,0.666666667,0.466666667,2.5,2.5,0.44,12,7692.52979
150,5400,6.39,7.5,0.666666667,0.466666667,2.5,2.5,0.44,1,8367.53027
150,5400,6.39,7.5,0.666666667,0.466666667,2.5,2.5,0.44,2,7876.64014
150,5400,6.39,7.5,0.666666667,0.466666667,2.5,2.5,0.44,3,9172.31934
150,5400,6.39,7.5,0.666666667,0.466666667,2.5,2.5,0.44,4,7686.54688
150,5400,6.39,7.5,0.666666667,0.466666667,2.5,2.5,0.44,5,6968.72998
150,5400,6.39,7.5,0.666666667,0.466666667,2.5,2.5,0.44,6,7852.20215
150,5400,6.39,7.5,0.666666667,0.466666667,2.5,2.5,0.44,7,7374.49805
150,5400,6.39,7.5,0.666666667,0.466666667,2.5,2.5,0.44,8,8429.89648
150,5400,6.39,7.5,0.666666667,0.466666667,2.5,2.5,0.44,9,10324.9502
150,5400,6.39,7.5,0.666666667,0.466666667,2.5,2.5,0.44,10,11541.2998
150,5400,6.39,7.5,0.666666667,0.466666667,2.5,2.5,0.44,11,13230.04
150,5400,6.39,7.5,0.666666667,0.466666667,2.5,2.5,0.44,12,12918.9697
150,5400,4.88,5,0.666666667,0.466666667,2.5,2.5,0.573333333,1,0
150,5400,4.88,5,0.666666667,0.466666667,2.5,2.5,0.573333333,2,5649.62305
150,5400,4.88,5,0.666666667,0.466666667,2.5,2.5,0.573333333,3,5559.96191
150,5400,4.88,5,0.666666667,0.466666667,2.5,2.5,0.573333333,4,5116.11084
150,5400,4.88,5,0.666666667,0.466666667,2.5,2.5,0.573333333,5,4600.7251
150,5400,4.88,5,0.666666667,0.466666667,2.5,2.5,0.573333333,6,3909.62695
150,5400,4.88,5,0.666666667,0.466666667,2.5,2.5,0.573333333,7,4465.89209
150,5400,4.88,5,0.666666667,0.466666667,2.5,2.5,0.573333333,8,4754.25488
150,5400,4.88,5,0.666666667,0.466666667,2.5,2.5,0.573333333,9,5971.38281
150,5400,4.88,5,0.666666667,0.466666667,2.5,2.5,0.573333333,10,5922.81006
150,5400,4.88,5,0.666666667,0.466666667,2.5,2.5,0.573333333,11,6960.28613
150,5400,4.88,5,0.666666667,0.466666667,2.5,2.5,0.573333333,12,6961.90918
150,5400,4.88,7.5,0.666666667,0.466666667,2.5,2.5,0.573333333,1,0
150,5400,4.88,7.5,0.666666667,0.466666667,2.5,2.5,0.573333333,2,8348.43359
150,5400,4.88,7.5,0.666666667,0.466666667,2.5,2.5,0.573333333,3,8092.66113
150,5400,4.88,7.5,0.666666667,0.466666667,2.5,2.5,0.573333333,4,7864.08691
150,5400,4.88,7.5,0.666666667,0.466666667,2.5,2.5,0.573333333,5,6863.30615
150,5400,4.88,7.5,0.666666667,0.466666667,2.5,2.5,0.573333333,6,6587.73486
150,5400,4.88,7.5,0.666666667,0.466666667,2.5,2.5,0.573333333,7,7664.82422
150,5400,4.88,7.5,0.666666667,0.466666667,2.5,2.5,0.573333333,8,8130.56396
150,5400,4.88,7.5,0.666666667,0.466666667,2.5,2.5,0.573333333,9,9230.41113
150,5400,4.88,7.5,0.666666667,0.466666667,2.5,2.5,0.573333333,10,10230.3301
150,5400,4.88,7.5,0.666666667,0.466666667,2.5,2.5,0.573333333,11,10111.3799
150,5400,4.88,7.5,0.666666667,0.466666667,2.5,2.5,0.573333333,12,10736.7695
150,5400,4.12,5,0.666666667,0.466666667,2.5,2.5,0.64,1,4801.70703
150,5400,4.12,5,0.666666667,0.466666667,2.5,2.5,0.64,2,5335.87695
150,5400,4.12,5,0.666666667,0.466666667,2.5,2.5,0.64,3,4805.31396
150,5400,4.12,5,0.666666667,0.466666667,2.5,2.5,0.64,4,4897.34814
150,5400,4.12,5,0.666666667,0.466666667,2.5,2.5,0.64,5,4511.8999
150,5400,4.12,5,0.666666667,0.466666667,2.5,2.5,0.64,6,3616.1499
150,5400,4.12,5,0.666666667,0.466666667,2.5,2.5,0.64,7,4561.33203
150,5400,4.12,5,0.666666667,0.466666667,2.5,2.5,0.64,8,5199.75195
150,5400,4.12,5,0.666666667,0.466666667,2.5,2.5,0.64,9,5295.75879
150,5400,4.12,5,0.666666667,0.466666667,2.5,2.5,0.64,10,5106.12891
150,5400,4.12,5,0.666666667,0.466666667,2.5,2.5,0.64,11,5704.19482
150,5400,4.12,5,0.666666667,0.466666667,2.5,2.5,0.64,12,5547.25391
150,5400,4.12,7.5,0.666666667,0.466666667,2.5,2.5,0.64,1,7182.625
150,5400,4.12,7.5,0.666666667,0.466666667,2.5,2.5,0.64,2,8996.51367
150,5400,4.12,7.5,0.666666667,0.466666667,2.5,2.5,0.64,3,7675.85986
150,5400,4.12,7.5,0.666666667,0.466666667,2.5,2.5,0.64,4,7379.13281
150,5400,4.12,7.5,0.666666667,0.466666667,2.5,2.5,0.64,5,6695.12598
150,5400,4.12,7.5,0.666666667,0.466666667,2.5,2.5,0.64,6,7045.18799
150,5400,4.12,7.5,0.666666667,0.466666667,2.5,2.5,0.64,7,6878.08008
150,5400,4.12,7.5,0.666666667,0.466666667,2.5,2.5,0.64,8,7473.69678
150,5400,4.12,7.5,0.666666667,0.466666667,2.5,2.5,0.64,9,8638.72559
150,5400,4.12,7.5,0.666666667,0.466666667,2.5,2.5,0.64,10,8617.61914
150,5400,4.12,7.5,0.666666667,0.466666667,2.5,2.5,0.64,11,9092.90625
150,5400,4.12,7.5,0.666666667,0.466666667,2.5,2.5,0.64,12,9434.62305
150,5400,4.12,10,0.666666667,0.466666667,2.5,2.5,0.64,1,9911.23828
150,5400,4.12,10,0.666666667,0.466666667,2.5,2.5,0.64,2,11589.8799
150,5400,4.12,10,0.666666667,0.466666667,2.5,2.5,0.64,3,10383.1504
150,5400,4.12,10,0.666666667,0.466666667,2.5,2.5,0.64,4,10450.2305
150,5400,4.12,10,0.666666667,0.466666667,2.5,2.5,0.64,5,10299.0303
150,5400,4.12,10,0.666666667,0.466666667,2.5,2.5,0.64,6,9954.7959
150,5400,4.12,10,0.666666667,0.466666667,2.5,2.5,0.64,7,9653.48047
150,5400,4.12,10,0.666666667,0.466666667,2.5,2.5,0.64,8,10479.1201
150,5400,4.12,10,0.666666667,0.466666667,2.5,2.5,0.64,9,10836.75
150,5400,4.12,10,0.666666667,0.466666667,2.5,2.5,0.64,10,11285.54
150,5400,4.12,10,0.666666667,0.466666667,2.5,2.5,0.64,11,11959.4199
150,5400,4.12,10,0.666666667,0.466666667,2.5,2.5,0.64,12,12024.6797
150,5400,5.63,5,0.666666667,0.466666667,2.5,2.5,0.506666667,1,4405.68115
150,5400,5.63,5,0.666666667,0.466666667,2.5,2.5,0.506666667,2,6000.16016
150,5400,5.63,5,0.666666667,0.466666667,2.5,2.5,0.506666667,3,5177.06494
150,5400,5.63,5,0.666666667,0.466666667,2.5,2.5,0.506666667,4,5030.51709
150,5400,5.63,5,0.666666667,0.466666667,2.5,2.5,0.506666667,5,4743.13086
150,5400,5.63,5,0.666666667,0.466666667,2.5,2.5,0.506666667,6,4559.4248
150,5400,5.63,5,0.666666667,0.466666667,2.5,2.5,0.506666667,7,3265.9519
150,5400,5.63,5,0.666666667,0.466666667,2.5,2.5,0.506666667,8,5079.7832
150,5400,5.63,5,0.666666667,0.466666667,2.5,2.5,0.506666667,9,4566.59814
150,5400,5.63,5,0.666666667,0.466666667,2.5,2.5,0.506666667,10,5785.50977
150,5400,5.63,5,0.666666667,0.466666667,2.5,2.5,0.506666667,11,7333.99414
150,5400,5.63,5,0.666666667,0.466666667,2.5,2.5,0.506666667,12,5972.37012
150,5400,5.63,5,0.4,0.466666667,2.5,2.5,0.506666667,1,0
150,5400,5.63,5,0.4,0.466666667,2.5,2.5,0.506666667,2,4762.08398
150,5400,5.63,5,0.4,0.466666667,2.5,2.5,0.506666667,3,4830.89697
150,5400,5.63,5,0.4,0.466666667,2.5,2.5,0.506666667,4,4770.08887
150,5400,5.63,5,0.4,0.466666667,2.5,2.5,0.506666667,5,4369.83301
150,5400,5.63,5,0.4,0.466666667,2.5,2.5,0.506666667,6,4175.44482
